name,category_list,market,status,country_code,city,Cluster,SubCluster,SubCluster_Name,funding_total_usd,funding_rounds,early_stage_funding,venture,debt_financing,private_equity,stage_level,early_stage_funding_ratio,venture_ratio,debt_financing_ratio,private_equity_ratio
Cerus Endovascular,|Biotechnology|, Biotechnology ,operating,GBR,Oxford,0,2,Small seed-stage,2272877.0,1.0,2272877.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
CESC,|Utilities|, Utilities ,operating,IND,Kolkata,0,1,Small / early venture-backed,80000000.0,1.0,0.0,80000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
CEYX,|Software|, Software ,closed,USA,San Diego,0,1,Small / early venture-backed,4500000.0,1.0,0.0,4500000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
CFEngine,|Software|, Software ,operating,USA,Mountain View,0,1,Small / early venture-backed,13000000.0,1.0,0.0,13000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
CFO.com,|SaaS|Accounting|Finance|, Finance ,operating,USA,New York,0,2,Small seed-stage,600000.0,1.0,600000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
CFX BATTERY,|Electrical Distribution|Batteries|, Electrical Distribution ,operating,USA,Azusa,0,1,Small / early venture-backed,15187875.0,1.0,0.0,15187875.0,0.0,0.0,0,0.0,1.0,0.0,0.0
CG Scholar,|Education|, Education ,operating,USA,Champaign,0,2,Small seed-stage,4000000.0,1.0,4000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
CGTrader,|E-Commerce|, E-Commerce ,operating,LTU,Vilnius,0,0,Early-stage multi-round,200000.0,2.0,200000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chaffee County Telecom,|Mobile|, Mobile ,operating,USA,Crestone,0,1,Small / early venture-backed,105000.0,1.0,0.0,105000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chai Labs,|Software|, Software ,acquired,USA,Mountain View,0,1,Small / early venture-backed,1100000.0,2.0,0.0,1100000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chain,|Bitcoin|Development Platforms|, Bitcoin ,operating,USA,San Francisco,0,1,Small / early venture-backed,13700000.0,2.0,4200000.0,9500000.0,0.0,0.0,1,0.30656934306569344,0.6934306569343066,0.0,0.0
Chainalytics,|Consulting|, Consulting ,operating,USA,Atlanta,0,1,Small / early venture-backed,10000000.0,1.0,0.0,10000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
CHAINels,|Professional Networking|Collaboration|Small and Medium Businesses|Enterprise Software|, Enterprise Software ,operating,NLD,Delft,0,2,Small seed-stage,67983.0,1.0,67983.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chairish,|Peer-to-Peer|Marketplaces|Curated Web|, Peer-to-Peer ,operating,,,0,0,Early-stage multi-round,3200000.0,2.0,3200000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chakpak Media,|News|, News ,operating,IND,Bangalore,0,1,Small / early venture-backed,5000000.0,1.0,0.0,5000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chalet Tech,|Business Intelligence|Data Security|Big Data Analytics|Health Care|Financial Services|Hardware + Software|Network Security|Databases|, Financial Services ,operating,USA,San Jose,0,2,Small seed-stage,1500000.0,1.0,1500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chalkable,|Software|Teachers|High Schools|Charter Schools|Education|, Education ,acquired,USA,New York,0,2,Small seed-stage,1300000.0,1.0,1300000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chameleon BioSurfaces,|Health Care|, Health Care ,closed,GBR,Cambridge,0,1,Small / early venture-backed,938000.0,1.0,0.0,938000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chameleon Collective,|Software|, Software ,operating,USA,Miami,0,2,Small seed-stage,1175000.0,1.0,1175000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chamelic,|Biotechnology|, Biotechnology ,operating,GBR,Leeds,0,1,Small / early venture-backed,1561320.0,1.0,0.0,1561320.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Champions Oncology,|Biotechnology|, Biotechnology ,operating,USA,Hackensack,0,1,Small / early venture-backed,20800000.0,3.0,0.0,20800000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chance (app),|Celebrity|Consumer Goods|Mobile|, Consumer Goods ,operating,USA,Miami,0,2,Small seed-stage,25000.0,1.0,25000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Changba,|Social Media|, Social Media ,operating,CHN,Beijing,0,1,Small / early venture-backed,15000000.0,1.0,0.0,15000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Change Collective,|Mobile Health|Education|Software|, Mobile Health ,operating,USA,Boston,0,2,Small seed-stage,1400000.0,1.0,1400000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChangeCorp,|Big Data|Business Intelligence|Retail|SaaS|Analytics|, Retail ,operating,USA,Austin,0,2,Small seed-stage,1000000.0,1.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Changelight,|Manufacturing|, Manufacturing ,operating,CHN,Xiamen,0,1,Small / early venture-backed,10000000.0,1.0,0.0,10000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ChangeMob,|Mobile|, Mobile ,operating,USA,Colorado Springs,0,1,Small / early venture-backed,125000.0,1.0,0.0,125000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Changers,|Environmental Innovation|Sustainability|Game Mechanics|Recycling|Gamification|E-Commerce|Clean Technology|, Clean Technology ,operating,DEU,Berlin,0,1,Small / early venture-backed,1500000.0,1.0,0.0,1500000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
ChangeTip,|Payments|, Payments ,operating,USA,San Francisco,0,0,Early-stage multi-round,4250000.0,2.0,4250000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Channel Breeze,|Navigation|Apps|, Navigation ,operating,KOR,Seoul,0,1,Small / early venture-backed,292005.0,1.0,0.0,292005.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Channel Intelligence,|Curated Web|, Curated Web ,acquired,USA,Orlando,0,0,Early-stage multi-round,6084516.0,2.0,3008970.0,3075546.0,0.0,0.0,0,0.49452906360998966,0.5054709363900103,0.0,0.0
ChannelBreeze,|E-Commerce|, E-Commerce ,operating,KOR,Seoul,0,1,Small / early venture-backed,2186690.0,1.0,0.0,2186690.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Channelkit,|Social Bookmarking|Curated Web|, Social Bookmarking ,,,,0,2,Small seed-stage,200000.0,1.0,200000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChannelMeter,|Big Data|Analytics|Video|Big Data Analytics|, Video ,operating,USA,San Francisco,0,0,Early-stage multi-round,100000.0,2.0,100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Channelsoft (Beijing) Technology,|Software|, Software ,operating,CHN,Shanghai,0,1,Small / early venture-backed,31500000.0,1.0,0.0,31500000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chanyouji,|Travel|, Travel ,operating,CHN,Shanghai,0,1,Small / early venture-backed,158730.0,1.0,0.0,158730.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Chaologix,|Semiconductors|, Semiconductors ,operating,USA,Gainesville,0,1,Small / early venture-backed,206872.0,1.0,0.0,206872.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chaordix,|Crowdsourcing|Software|, Software ,operating,CAN,Calgary,0,1,Small / early venture-backed,1500000.0,1.0,0.0,1500000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Chapatiz,|Teenagers|Virtual Worlds|Games|, Teenagers ,operating,FRA,Paris,0,1,Small / early venture-backed,530000.0,1.0,0.0,530000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Chaperone Technologies,|Biotechnology|, Biotechnology ,closed,USA,Radnor,0,1,Small / early venture-backed,100000.0,1.0,0.0,100000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chapman Instruments,|Hardware + Software|, Hardware + Software ,operating,USA,Rochester,0,1,Small / early venture-backed,600000.0,1.0,0.0,600000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chargeback,|Finance|Software|, Finance ,operating,USA,Sandy,0,0,Early-stage multi-round,3325510.0,4.0,648887.0,2676623.0,0.0,0.0,0,0.19512405615980707,0.8048759438401929,0.0,0.0
ChargeBee,|Billing|Enterprise Software|, Billing ,operating,USA,Walnut,0,0,Early-stage multi-round,1170000.0,2.0,370000.0,800000.0,0.0,0.0,1,0.3162393162393162,0.6837606837606838,0.0,0.0
CHARGED.fm,|Ticketing|Advertising|E-Commerce|, Ticketing ,operating,USA,Brooklyn,0,2,Small seed-stage,1000000.0,1.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chargemaster,|Automotive|Infrastructure|Electric Vehicles|, Electric Vehicles ,operating,GBR,Luton,0,1,Small / early venture-backed,5133089.0,2.0,0.0,5133089.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ChargePoint Technology,|Biotechnology|, Biotechnology ,operating,GBR,Liverpool,0,2,Small seed-stage,2462283.0,1.0,2462283.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Charitas,|Charity|Mobile|Messaging|SMS|Nonprofits|, Nonprofits ,closed,,,0,2,Small seed-stage,3000.0,1.0,3000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Charity Engine,|Big Data|Bitcoin|Cloud Computing|Internet|World Domination|, Bitcoin ,operating,GBR,Manchester,0,2,Small seed-stage,325998.0,1.0,325998.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
charity: water,|Charity|Nonprofits|, Charity ,operating,USA,New York,0,2,Small seed-stage,1700000.0,1.0,1700000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Charitybuzz,|E-Commerce|, E-Commerce ,operating,USA,New York,0,2,Small seed-stage,3000000.0,1.0,3000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
CharityStars,|Nonprofits|, Nonprofits ,operating,ITA,Milan,0,0,Early-stage multi-round,503176.0,2.0,503176.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Charles River Laboratories International,|Biotechnology|, Biotechnology ,operating,USA,Wilmington,0,2,Small seed-stage,34000000.0,1.0,34000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Charleston Laboratories,|Biotechnology|, Biotechnology ,operating,USA,Charleston,0,1,Small / early venture-backed,7415026.0,1.0,0.0,7415026.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Charlie App,|Business Intelligence|Sales Automation|Software|, Sales Automation ,operating,USA,Chicago,0,0,Early-stage multi-round,1750000.0,2.0,1750000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Charm City Food Tours,|Events|Hospitality|, Hospitality ,operating,USA,Baltimore,0,2,Small seed-stage,150000.0,1.0,150000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Charmcastle Entertainment Ltd.,|Mobile Games|Games|, Mobile Games ,operating,FIN,Helsinki,0,0,Early-stage multi-round,25000.0,3.0,25000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChartITright,|Biotechnology|, Biotechnology ,operating,USA,Beaver Creek,0,1,Small / early venture-backed,600000.0,1.0,0.0,600000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ChartsNow (now MusicQubed),|Graphics|Apps|Music|Mobile|, Mobile ,operating,GBR,London,0,2,Small seed-stage,931420.0,1.0,931420.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChartSpan Medical Technologies,|Health Care|Doctors|Mobile Health|Software|, Health Care ,operating,USA,Greenville,0,0,Early-stage multi-round,1250000.0,2.0,1250000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChaseFuture,|Internet|Education|, Internet ,operating,CHN,Shanghai,0,2,Small seed-stage,400000.0,1.0,400000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chasing Savings,|News|Search Marketing|Coupons|Advertising|, Coupons ,closed,USA,Alpharetta,0,2,Small seed-stage,500000.0,1.0,500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chasm.io (formerly Wahooly),|Social Media Marketing|Startups|Advertising|Social Media|, Advertising ,operating,USA,Austin,0,1,Small / early venture-backed,500000.0,2.0,0.0,500000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chat Sports,|Messaging|Twitter Applications|Social Network Media|Sports|News|, Messaging ,operating,USA,San Francisco,0,0,Early-stage multi-round,2500000.0,4.0,2500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chat& (ChatAnd),|Collaboration|Video Chat|Chat|Curated Web|, Curated Web ,operating,USA,New York,0,0,Early-stage multi-round,1115000.0,2.0,850000.0,265000.0,0.0,0.0,0,0.7623318385650224,0.23766816143497757,0.0,0.0
Chatalog,|Retail|Social Bookmarking|Social Commerce|E-Commerce|Social Media|, E-Commerce ,operating,USA,Columbus,0,2,Small seed-stage,125000.0,1.0,125000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chatham Therapeutics,|Life Sciences|Medical|Biotechnology|, Biotechnology ,acquired,USA,Chapel Hill,0,2,Small seed-stage,201000.0,1.0,201000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChatLingual,|Software|, Software ,operating,DEU,Berlin,0,2,Small seed-stage,19299.0,1.0,19299.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChatStat,|Messaging|, Messaging ,operating,,,0,2,Small seed-stage,500000.0,1.0,500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChatterBlock,|Events|Kids|Parenting|Internet|Social Media|, Social Media ,operating,CAN,Victoria,0,2,Small seed-stage,500000.0,1.0,500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chatterbox Labs,|Neuroscience|Natural Language Processing|Machine Learning|Analytics|, Machine Learning ,operating,GBR,London,0,2,Small seed-stage,104978.0,1.0,104978.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chatterfly,|Apps|iOS|Android|Mobile|, Mobile ,,USA,San Mateo,0,2,Small seed-stage,1000000.0,1.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chattering Pixels,|Games|, Games ,operating,,,0,1,Small / early venture-backed,109000.0,1.0,0.0,109000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chatty,|Education|Banking|Enterprise Software|, Banking ,operating,,,0,2,Small seed-stage,100000.0,1.0,100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chatwala,|Software|, Software ,operating,USA,New York,0,2,Small seed-stage,625000.0,1.0,625000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chayamuni,|Games|, Games ,operating,POL,Kraków,0,2,Small seed-stage,40000.0,1.0,40000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
CheapFlightsFinder,|Travel|, Travel ,operating,GBR,London,0,2,Small seed-stage,30000.0,1.0,30000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Checkd.In,|Data Integration|Sponsorship|Big Data|, Sponsorship ,operating,USA,Nashville,0,0,Early-stage multi-round,1770000.0,4.0,1770000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
CheckInOn.Me,|Health and Wellness|, Health and Wellness ,operating,USA,San Bruno,0,0,Early-stage multi-round,70000.0,2.0,70000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
CheckiO,|Artificial Intelligence|Online Gaming|Communities|Education|, Communities ,operating,USA,Las Vegas,0,2,Small seed-stage,750000.0,1.0,750000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Checkmarx,|Security|, Security ,operating,USA,New York,0,1,Small / early venture-backed,8000000.0,2.0,0.0,8000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Checkout10,|Enterprise Software|, Enterprise Software ,operating,DZA,,0,2,Small seed-stage,40000.0,1.0,40000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
CheckoutSmart,|Brand Marketing|Consumers|Mobile|Finance|Incentives|Groceries|Curated Web|, Mobile ,operating,GBR,London,0,2,Small seed-stage,2396606.0,1.0,2396606.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
CheckPhone Technologies,|Security|, Security ,operating,FRA,,0,1,Small / early venture-backed,10200000.0,1.0,0.0,10200000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
CheckPoint HR,|Enterprise Software|, Enterprise Software ,operating,USA,Edison,0,1,Small / early venture-backed,2500000.0,1.0,0.0,2500000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
cheerapp,|Navigation|Online Dating|Messaging|Shopping|Apps|, Apps ,operating,,,0,2,Small seed-stage,220000.0,1.0,220000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Cheers,|iPhone|Apps|Psychology|Social Media|Mobile|, Mobile ,operating,USA,Torrance,0,1,Small / early venture-backed,2500000.0,1.0,0.0,2500000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Chef Dovunque,|Hospitality|, Hospitality ,operating,ITA,Milan,0,2,Small seed-stage,1543920.0,1.0,1543920.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chef Surfing,|E-Commerce|, E-Commerce ,operating,USA,Oakland,0,2,Small seed-stage,40000.0,1.0,40000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chefs Feed,|Restaurants|Mobile|Technology|Photography|, Technology ,operating,USA,San Francisco,0,0,Early-stage multi-round,4245000.0,4.0,3245000.0,0.0,0.0,0.0,0,0.7644287396937574,0.0,0.0,0.0
Chegongfang,|E-Commerce|, E-Commerce ,operating,CHN,,0,1,Small / early venture-backed,1623640.0,1.0,0.0,1623640.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Chekkt.com,|E-Commerce|, E-Commerce ,operating,ISR,Tel Aviv,0,2,Small seed-stage,1250000.0,1.0,1250000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chelsea Therapeutics International,|Biotechnology|, Biotechnology ,acquired,USA,Charlotte,0,1,Small / early venture-backed,24520000.0,2.0,0.0,16820000.0,0.0,0.0,0,0.0,0.6859706362153344,0.0,0.0
Chemayi,|Curated Web|, Curated Web ,operating,CHN,Beijing,0,1,Small / early venture-backed,2000000.0,1.0,0.0,2000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
ChemDAQ,|Manufacturing|, Manufacturing ,operating,USA,Pittsburgh,0,1,Small / early venture-backed,120000.0,1.0,0.0,120000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ChemiSense,|Hardware + Software|, Hardware + Software ,operating,USA,Berkeley,0,2,Small seed-stage,25000.0,1.0,25000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChemistDirect,|E-Commerce|, E-Commerce ,operating,GBR,Oldbury,0,1,Small / early venture-backed,10000000.0,1.0,0.0,10000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chemo Beanies,|Fashion|, Fashion ,operating,USA,San Clemente,0,2,Small seed-stage,250000.0,1.0,250000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chenguang Biotech,|Biotechnology|, Biotechnology ,operating,CHN,Quzhou,0,1,Small / early venture-backed,7174231.0,1.0,0.0,7174231.0,0.0,0.0,1,0.0,1.0,0.0,0.0
CHEQROOM,|Intellectual Asset Management|Software|, Intellectual Asset Management ,operating,BEL,Brussels,0,2,Small seed-stage,262634.0,1.0,262634.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Cherrish,|Health and Wellness|, Health and Wellness ,operating,USA,Bellevue,0,1,Small / early venture-backed,332500.0,1.0,0.0,332500.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Cherry,|Automotive|, Automotive ,acquired,,,0,1,Small / early venture-backed,5250000.0,2.0,750000.0,4500000.0,0.0,0.0,1,0.14285714285714285,0.8571428571428571,0.0,0.0
Cherry Bird,|Real Estate|, Real Estate ,operating,GBR,Southampton,0,0,Early-stage multi-round,140354.0,3.0,140354.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Cherwell Software,|SaaS|Customer Service|Software|, Software ,operating,USA,Colorado Springs,0,1,Small / early venture-backed,25000000.0,1.0,0.0,25000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ChessCube.com,|Games|, Games ,operating,ZAF,Cape Town,0,1,Small / early venture-backed,1250000.0,1.0,0.0,1250000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ChessPark,|Games|, Games ,acquired,USA,West Palm Beach,0,2,Small seed-stage,1000000.0,1.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chevia,|iPhone|iPod Touch|Crowdsourcing|Local|Mobile|, iPod Touch ,operating,USA,San Jose,0,2,Small seed-stage,100000.0,1.0,100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chew,|Internet|, Internet ,operating,GBR,London,0,2,Small seed-stage,43844.0,1.0,43844.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
Chewse,|Hospitality|, Hospitality ,operating,USA,Los Angeles,0,0,Early-stage multi-round,1000000.0,2.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Cheyenne Mountain Games,|Games|, Games ,operating,USA,Mesa,0,1,Small / early venture-backed,1218942.0,1.0,0.0,1218942.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chi2gel,|Biotechnology|, Biotechnology ,operating,ISR,,0,1,Small / early venture-backed,658000.0,1.0,0.0,658000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chiaro Technology Ltd,|Apps|Hardware + Software|, Hardware + Software ,operating,,,0,0,Early-stage multi-round,1800000.0,2.0,1800000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chibwe,|Analytics|, Analytics ,operating,GBR,Bristol,0,2,Small seed-stage,33390.0,1.0,33390.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chic by Choice,|E-Commerce|Fashion|Designers|, Fashion ,operating,,,0,2,Small seed-stage,500000.0,1.0,500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
CHIC.TV,|Lifestyle|Video|Internet TV|Games|, Video ,operating,USA,New York,0,2,Small seed-stage,500000.0,1.0,500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chicago Hustles Magazine,|Digital Media|, Digital Media ,operating,USA,Chicago,0,1,Small / early venture-backed,3500.0,1.0,0.0,3500.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Chicfy,|Sales and Marketing|Internet|E-Commerce|, E-Commerce ,operating,ESP,Granada,0,0,Early-stage multi-round,500558.0,2.0,500558.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chicisimo,|Social Commerce|E-Commerce|Women|Lifestyle|File Sharing|Fashion|, Social Commerce ,operating,ESP,Bilbao,0,2,Small seed-stage,800000.0,1.0,800000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChickRx,|Health and Wellness|, Health and Wellness ,operating,USA,San Francisco,0,0,Early-stage multi-round,560000.0,3.0,560000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chicory,|Recipes|Hospitality|, Hospitality ,operating,USA,Mamaroneck,0,2,Small seed-stage,40000.0,1.0,40000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
ChicPlace,|Wine And Spirits|Fashion|Shopping|Internet|E-Commerce|, Shopping ,operating,ESP,Barcelona,0,0,Early-stage multi-round,929111.0,2.0,929111.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chideo,|Mobile|Social Media|Social Search|Charity|Video|Photography|, Social Search ,operating,USA,Los Angeles,0,1,Small / early venture-backed,9100000.0,1.0,0.0,9100000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Childcare Bridge,|Software|, Software ,operating,USA,San Diego,0,1,Small / early venture-backed,100000.0,1.0,0.0,100000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Children of the Elements,|Design|, Design ,operating,HUN,Budapest,0,2,Small seed-stage,40000.0,1.0,40000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Children's Healthcare Of Atlanta,|Biotechnology|, Biotechnology ,operating,USA,Atlanta,0,1,Small / early venture-backed,552000.0,1.0,0.0,552000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Children's Medical Center Dallas,|Health Care|, Health Care ,operating,USA,Dallas,0,2,Small seed-stage,19000000.0,1.0,19000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chill.com,|Games|, Games ,operating,USA,Los Angeles,0,2,Small seed-stage,1500000.0,1.0,1500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chilltime,|Game|Games|Social Media|, Social Media ,operating,PRT,Oeiras,0,0,Early-stage multi-round,200000.0,2.0,100000.0,100000.0,0.0,0.0,0,0.5,0.5,0.0,0.0
Chime,|Payments|Mobile|E-Commerce|Mobile Payments|, Mobile ,operating,USA,San Francisco,0,1,Small / early venture-backed,8000000.0,1.0,0.0,8000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
China Broad Media,|News|, News ,operating,CHN,Beijing,0,1,Small / early venture-backed,1000000.0,1.0,0.0,1000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
China Horizon Investments,|Finance|, Finance ,operating,CYM,Grand Cayman,0,1,Small / early venture-backed,9253000.0,1.0,0.0,9253000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
China InterActive Corp,|Health Care|, Health Care ,operating,CHN,Beijing,0,1,Small / early venture-backed,43000000.0,1.0,0.0,43000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
China Networks International,|Advertising|, Advertising ,operating,CHN,Beijing,0,1,Small / early venture-backed,11000000.0,1.0,0.0,11000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
China PharmaHub,|Biotechnology|, Biotechnology ,operating,USA,Diamond Bar,0,1,Small / early venture-backed,492600.0,1.0,0.0,492600.0,0.0,0.0,0,0.0,1.0,0.0,0.0
China Precision Technology,|Semiconductors|, Semiconductors ,operating,CHN,Shanghai,0,1,Small / early venture-backed,4062799.0,1.0,0.0,4062799.0,0.0,0.0,0,0.0,1.0,0.0,0.0
China Select Capital,|Finance|, Finance ,operating,CHN,Beijing,0,1,Small / early venture-backed,1000000.0,1.0,0.0,1000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
China-8,|Social Media|, Social Media ,closed,HKG,Hong Kong,0,2,Small seed-stage,100000.0,1.0,100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Chinacars,|Automotive|, Automotive ,operating,CHN,Beijing,0,1,Small / early venture-backed,25000000.0,1.0,0.0,25000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ChinaHR.com,|Internet|Curated Web|, Curated Web ,acquired,CHN,Beijing,0,1,Small / early venture-backed,40790797.0,1.0,0.0,40790797.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ChinaNet Online Holdings,|Curated Web|, Curated Web ,operating,CHN,Beijing,0,1,Small / early venture-backed,10304000.0,1.0,0.0,10304000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
ChinaNetCloud,|IaaS|Cloud Computing|Web Hosting|, IaaS ,operating,CHN,Shanghai,0,0,Early-stage multi-round,1225000.0,6.0,475000.0,0.0,0.0,0.0,0,0.3877551020408163,0.0,0.0,0.0
