name,category_list,market,funding_total_usd,status,country_code,city,funding_rounds,founded_at,first_funding_at,last_funding_at,venture,debt_financing,private_equity,stage_level,early_stage_funding,early_stage_funding_ratio,venture_ratio,debt_financing_ratio,private_equity_ratio,log_funding_total_usd,log_funding_rounds,log_early_stage_funding,log_venture,log_debt_financing,log_private_equity,SubCluster
Cerelink,|Web Hosting|, Web Hosting ,456225.0,closed,USA,Corrales,3.0,,2009-06-16,2011-04-29,456225.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.030743579755539,1.3862943611198906,0.0,13.030743579755539,0.0,0.0,1
Cerephex,|Health Care|, Health Care ,5924066.0,operating,USA,Mountain View,1.0,2012-01-01,2012-10-12,2012-10-12,5924066.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.594533764231596,0.6931471805599453,0.0,15.594533764231596,0.0,0.0,1
CereScan,|Medical|Biotechnology|, Biotechnology ,3439787.0,operating,USA,Denver,2.0,2008-01-01,2012-01-13,2013-11-19,3439787.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.050920399543527,1.0986122886681098,0.0,15.050920399543527,0.0,0.0,1
CereSoft,|Finance|, Finance ,8800000.0,operating,USA,Silver Spring,1.0,1990-01-01,2010-03-18,2010-03-18,8800000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.990262393084793,0.6931471805599453,0.0,15.990262393084793,0.0,0.0,1
Cerevellum Design,|Public Transportation|, Public Transportation ,35000.0,operating,USA,Mauldin,1.0,2009-01-01,2010-02-24,2010-02-24,35000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,10.463131911491967,0.6931471805599453,0.0,10.463131911491967,0.0,0.0,1
Cerona Networks,|Public Relations|, Public Relations ,2600000.0,closed,USA,Frederick,1.0,2002-01-01,2006-04-21,2006-04-21,2600000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.77102238760702,0.6931471805599453,0.0,14.77102238760702,0.0,0.0,1
Cerora,|Health and Wellness|, Health and Wellness ,50000.0,operating,USA,Bethlehem,2.0,,2013-02-21,2014-04-07,50000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,10.819798284210286,1.0986122886681098,0.0,10.819798284210286,0.0,0.0,1
Ceros,|Internet Marketing|Advertising|Software|, Software ,6200000.0,operating,USA,New York,1.0,2013-01-01,2014-04-03,2014-04-03,6200000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.64006001130563,0.6931471805599453,0.0,15.64006001130563,0.0,0.0,1
CerRx,|Biotechnology|, Biotechnology ,2125557.0,operating,USA,Lubbock,1.0,2008-01-01,2013-02-04,2013-02-04,2125557.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.569544914105691,0.6931471805599453,0.0,14.569544914105691,0.0,0.0,1
Certain,|Software|, Software ,28900000.0,operating,USA,San Francisco,2.0,1994-01-01,2011-12-28,2014-01-13,28900000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,17.179352187684735,1.0986122886681098,0.0,17.179352187684735,0.0,0.0,1
Certalia,|Education|, Education ,40000.0,operating,CHL,Santiago,1.0,,2012-03-09,2012-03-09,0.0,0.0,0.0,0,40000.0,1.0,0.0,0.0,0.0,10.596659732783579,0.6931471805599453,10.596659732783579,0.0,0.0,0.0,2
Certes Networks,|Hardware + Software|, Hardware + Software ,1680000.0,operating,USA,Pittsburgh,1.0,2000-01-01,2014-04-08,2014-04-08,1680000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.33430494661736,0.6931471805599453,0.0,14.33430494661736,0.0,0.0,1
Certification Europe,|Information Technology|, Information Technology ,501668.0,operating,,,1.0,1999-01-01,2014-11-20,2014-11-20,501668.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.125695818648978,0.6931471805599453,0.0,13.125695818648978,0.0,0.0,1
CertificationPoint,|Project Management|Employment|Freelancers|Outsourcing|Small and Medium Businesses|Business Services|Education|, Education ,40000.0,operating,,,1.0,2010-11-01,2014-02-04,2014-02-04,0.0,0.0,0.0,0,40000.0,1.0,0.0,0.0,0.0,10.596659732783579,0.6931471805599453,10.596659732783579,0.0,0.0,0.0,2
Certified Security Solutions,|Software|, Software ,275000.0,operating,USA,Independence,2.0,2001-01-01,2009-04-28,2014-04-08,275000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.524530013005734,1.0986122886681098,0.0,12.524530013005734,0.0,0.0,1
Certify,|Travel|, Travel ,2225012.0,operating,USA,Portland,2.0,2008-05-01,2009-10-12,2014-01-10,325012.0,0.0,0.0,0,1900000.0,0.8539279788153952,0.14607202118460486,0.0,0.0,14.615273316262039,1.0986122886681098,14.45736497045232,12.691620460511896,0.0,0.0,0
CertiRx,|Biotechnology|, Biotechnology ,625832.0,operating,USA,Durham,1.0,2011-01-01,2014-04-28,2014-04-28,625832.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.346838841329006,0.6931471805599453,0.0,13.346838841329006,0.0,0.0,1
Certona,|SaaS|Real Time|Personalization|Software|, Software ,7000000.0,operating,USA,San Diego,1.0,2004-01-01,2008-07-22,2008-07-22,7000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.76142084987672,0.6931471805599453,0.0,15.76142084987672,0.0,0.0,1
Certpoint Systems,|Software|, Software ,3750000.0,operating,USA,Roslyn Heights,1.0,1996-01-01,2011-11-29,2011-11-29,3750000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.137266664613225,0.6931471805599453,0.0,15.137266664613225,0.0,0.0,1
Certus,|Mobile|Security|, Security ,375000.0,operating,,,1.0,2013-03-01,2013-09-01,2013-09-01,0.0,0.0,0.0,0,375000.0,1.0,0.0,0.0,0.0,12.834683971615659,0.6931471805599453,12.834683971615659,0.0,0.0,0.0,2
Cerus Endovascular,|Biotechnology|, Biotechnology ,2272877.0,operating,GBR,Oxford,1.0,2011-01-01,2013-06-06,2013-06-06,0.0,0.0,0.0,0,2272877.0,1.0,0.0,0.0,0.0,14.636557427835031,0.6931471805599453,14.636557427835031,0.0,0.0,0.0,2
CESC,|Utilities|, Utilities ,80000000.0,operating,IND,Kolkata,1.0,1879-07-24,2014-10-29,2014-10-29,80000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,18.197537205138154,0.6931471805599453,0.0,18.197537205138154,0.0,0.0,1
CEYX,|Software|, Software ,4500000.0,closed,USA,San Diego,1.0,2001-01-01,2005-01-14,2005-01-14,4500000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.319588176962746,0.6931471805599453,0.0,15.319588176962746,0.0,0.0,1
CFEngine,|Software|, Software ,13000000.0,operating,USA,Mountain View,1.0,2008-07-07,2011-04-04,2011-04-04,13000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,16.380459992348886,0.6931471805599453,0.0,16.380459992348886,0.0,0.0,1
CFO.com,|SaaS|Accounting|Finance|, Finance ,600000.0,operating,USA,New York,1.0,2012-07-09,2012-12-19,2012-12-19,0.0,0.0,0.0,0,600000.0,1.0,0.0,0.0,0.0,13.304686600863562,0.6931471805599453,13.304686600863562,0.0,0.0,0.0,2
CFX BATTERY,|Electrical Distribution|Batteries|, Electrical Distribution ,15187875.0,operating,USA,Azusa,1.0,,2008-12-02,2008-12-02,15187875.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.536008035960233,0.6931471805599453,0.0,16.536008035960233,0.0,0.0,1
CG Scholar,|Education|, Education ,4000000.0,operating,USA,Champaign,1.0,2013-01-15,2013-02-01,2013-02-01,0.0,0.0,0.0,0,4000000.0,1.0,0.0,0.0,0.0,15.201805169084134,0.6931471805599453,15.201805169084134,0.0,0.0,0.0,2
CGTrader,|E-Commerce|, E-Commerce ,200000.0,operating,LTU,Vilnius,2.0,2012-01-01,2013-02-21,2014-02-11,0.0,0.0,0.0,0,200000.0,1.0,0.0,0.0,0.0,12.206077645517674,1.0986122886681098,12.206077645517674,0.0,0.0,0.0,0
Chaffee County Telecom,|Mobile|, Mobile ,105000.0,operating,USA,Crestone,1.0,2012-01-01,2012-12-31,2012-12-31,105000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,11.561725152903833,0.6931471805599453,0.0,11.561725152903833,0.0,0.0,1
Chai Labs,|Software|, Software ,1100000.0,acquired,USA,Mountain View,2.0,,2009-10-06,2009-10-06,1100000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.910821646859095,1.0986122886681098,0.0,13.910821646859095,0.0,0.0,1
Chain,|Bitcoin|Development Platforms|, Bitcoin ,13700000.0,operating,USA,San Francisco,2.0,2014-02-01,2014-01-01,2014-08-20,9500000.0,0.0,0.0,1,4200000.0,0.30656934306569344,0.6934306569343066,0.0,0.0,16.432906463791053,1.0986122886681098,15.250595321348806,16.066802461833923,0.0,0.0,1
Chainalytics,|Consulting|, Consulting ,10000000.0,operating,USA,Atlanta,1.0,2001-01-01,2012-06-13,2012-06-13,10000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.118095750958314,0.6931471805599453,0.0,16.118095750958314,0.0,0.0,1
CHAINels,|Professional Networking|Collaboration|Small and Medium Businesses|Enterprise Software|, Enterprise Software ,67983.0,operating,NLD,Delft,1.0,2011-05-01,2013-02-01,2013-02-01,0.0,0.0,0.0,0,67983.0,1.0,0.0,0.0,0.0,11.127027662354593,0.6931471805599453,11.127027662354593,0.0,0.0,0.0,2
Chairish,|Peer-to-Peer|Marketplaces|Curated Web|, Peer-to-Peer ,3200000.0,operating,,,2.0,2013-01-01,2013-07-18,2014-08-11,0.0,0.0,0.0,0,3200000.0,1.0,0.0,0.0,0.0,14.978661680269907,1.0986122886681098,14.978661680269907,0.0,0.0,0.0,0
Chakpak Media,|News|, News ,5000000.0,operating,IND,Bangalore,1.0,,2008-12-22,2008-12-22,5000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.424948670398354,0.6931471805599453,0.0,15.424948670398354,0.0,0.0,1
Chalet Tech,|Business Intelligence|Data Security|Big Data Analytics|Health Care|Financial Services|Hardware + Software|Network Security|Databases|, Financial Services ,1500000.0,operating,USA,San Jose,1.0,2008-01-01,2009-01-01,2009-01-01,0.0,0.0,0.0,0,1500000.0,1.0,0.0,0.0,0.0,14.220976332738882,0.6931471805599453,14.220976332738882,0.0,0.0,0.0,2
Chalkable,|Software|Teachers|High Schools|Charter Schools|Education|, Education ,1300000.0,acquired,USA,New York,1.0,2010-04-01,2012-09-04,2012-09-04,0.0,0.0,0.0,0,1300000.0,1.0,0.0,0.0,0.0,14.077875591662238,0.6931471805599453,14.077875591662238,0.0,0.0,0.0,2
Chameleon BioSurfaces,|Health Care|, Health Care ,938000.0,closed,GBR,Cambridge,1.0,,2006-10-19,2006-10-19,938000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.751506294085875,0.6931471805599453,0.0,13.751506294085875,0.0,0.0,1
Chameleon Collective,|Software|, Software ,1175000.0,operating,USA,Miami,1.0,2012-01-01,2013-06-12,2013-06-12,0.0,0.0,0.0,0,1175000.0,1.0,0.0,0.0,0.0,13.976779556623864,0.6931471805599453,13.976779556623864,0.0,0.0,0.0,2
Chamelic,|Biotechnology|, Biotechnology ,1561320.0,operating,GBR,Leeds,1.0,,2010-08-16,2010-08-16,1561320.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.26104281576901,0.6931471805599453,0.0,14.26104281576901,0.0,0.0,1
Champions Oncology,|Biotechnology|, Biotechnology ,20800000.0,operating,USA,Hackensack,3.0,1985-01-01,2010-01-05,2013-02-07,20800000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.85046359274847,1.3862943611198906,0.0,16.85046359274847,0.0,0.0,1
Chance (app),|Celebrity|Consumer Goods|Mobile|, Consumer Goods ,25000.0,operating,USA,Miami,1.0,2013-06-01,2014-01-01,2014-01-01,0.0,0.0,0.0,0,25000.0,1.0,0.0,0.0,0.0,10.12667110305036,0.6931471805599453,10.12667110305036,0.0,0.0,0.0,2
Changba,|Social Media|, Social Media ,15000000.0,operating,CHN,Beijing,1.0,,2012-05-01,2012-05-01,15000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,16.52356082573315,0.6931471805599453,0.0,16.52356082573315,0.0,0.0,1
Change Collective,|Mobile Health|Education|Software|, Mobile Health ,1400000.0,operating,USA,Boston,1.0,,2014-01-21,2014-01-21,0.0,0.0,0.0,0,1400000.0,1.0,0.0,0.0,0.0,14.151983508870947,0.6931471805599453,14.151983508870947,0.0,0.0,0.0,2
ChangeCorp,|Big Data|Business Intelligence|Retail|SaaS|Analytics|, Retail ,1000000.0,operating,USA,Austin,1.0,2010-02-01,2010-02-01,2010-02-01,0.0,0.0,0.0,0,1000000.0,1.0,0.0,0.0,0.0,13.815511557963774,0.6931471805599453,13.815511557963774,0.0,0.0,0.0,2
Changelight,|Manufacturing|, Manufacturing ,10000000.0,operating,CHN,Xiamen,1.0,,2008-01-01,2008-01-01,10000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.118095750958314,0.6931471805599453,0.0,16.118095750958314,0.0,0.0,1
ChangeMob,|Mobile|, Mobile ,125000.0,operating,USA,Colorado Springs,1.0,2011-01-01,2013-08-26,2013-08-26,125000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,11.736077016252437,0.6931471805599453,0.0,11.736077016252437,0.0,0.0,1
Changers,|Environmental Innovation|Sustainability|Game Mechanics|Recycling|Gamification|E-Commerce|Clean Technology|, Clean Technology ,1500000.0,operating,DEU,Berlin,1.0,2010-01-31,2014-02-23,2014-02-23,1500000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.220976332738882,0.6931471805599453,0.0,14.220976332738882,0.0,0.0,1
ChangeTip,|Payments|, Payments ,4250000.0,operating,USA,San Francisco,2.0,2013-12-17,2014-04-04,2014-05-05,0.0,0.0,0.0,0,4250000.0,1.0,0.0,0.0,0.0,15.26242977619469,1.0986122886681098,15.26242977619469,0.0,0.0,0.0,0
Channel Breeze,|Navigation|Apps|, Navigation ,292005.0,operating,KOR,Seoul,1.0,,2014-08-14,2014-08-14,292005.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,12.584529628984518,0.6931471805599453,0.0,12.584529628984518,0.0,0.0,1
Channel Intelligence,|Curated Web|, Curated Web ,6084516.0,acquired,USA,Orlando,2.0,1999-01-01,2009-10-17,2011-06-14,3075546.0,0.0,0.0,0,3008970.0,0.49452906360998966,0.5054709363900103,0.0,0.0,15.621257905739803,1.0986122886681098,14.917108717812333,14.938993329581747,0.0,0.0,0
ChannelBreeze,|E-Commerce|, E-Commerce ,2186690.0,operating,KOR,Seoul,1.0,2011-01-01,2013-06-30,2013-06-30,2186690.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.597900000239026,0.6931471805599453,0.0,14.597900000239026,0.0,0.0,1
Channelkit,|Social Bookmarking|Curated Web|, Social Bookmarking ,200000.0,,,,1.0,,2013-11-15,2013-11-15,0.0,0.0,0.0,0,200000.0,1.0,0.0,0.0,0.0,12.206077645517674,0.6931471805599453,12.206077645517674,0.0,0.0,0.0,2
ChannelMeter,|Big Data|Analytics|Video|Big Data Analytics|, Video ,100000.0,operating,USA,San Francisco,2.0,2012-08-01,2013-06-01,2014-01-01,0.0,0.0,0.0,0,100000.0,1.0,0.0,0.0,0.0,11.51293546492023,1.0986122886681098,11.51293546492023,0.0,0.0,0.0,0
Channelsoft (Beijing) Technology,|Software|, Software ,31500000.0,operating,CHN,Shanghai,1.0,,2005-11-25,2005-11-25,31500000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,17.265498135541893,0.6931471805599453,0.0,17.265498135541893,0.0,0.0,1
Chanyouji,|Travel|, Travel ,158730.0,operating,CHN,Shanghai,1.0,,2012-01-01,2012-01-01,158730.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,11.974966224552743,0.6931471805599453,0.0,11.974966224552743,0.0,0.0,1
Chaologix,|Semiconductors|, Semiconductors ,206872.0,operating,USA,Gainesville,1.0,2005-01-01,2010-01-15,2010-01-15,206872.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.239860357393017,0.6931471805599453,0.0,12.239860357393017,0.0,0.0,1
Chaordix,|Crowdsourcing|Software|, Software ,1500000.0,operating,CAN,Calgary,1.0,2009-04-01,2012-07-24,2012-07-24,1500000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.220976332738882,0.6931471805599453,0.0,14.220976332738882,0.0,0.0,1
Chapatiz,|Teenagers|Virtual Worlds|Games|, Teenagers ,530000.0,operating,FRA,Paris,1.0,2002-10-01,2008-03-04,2008-03-04,530000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.180634172318978,0.6931471805599453,0.0,13.180634172318978,0.0,0.0,1
Chaperone Technologies,|Biotechnology|, Biotechnology ,100000.0,closed,USA,Radnor,1.0,,2006-03-06,2006-03-06,100000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,11.51293546492023,0.6931471805599453,0.0,11.51293546492023,0.0,0.0,1
Chapman Instruments,|Hardware + Software|, Hardware + Software ,600000.0,operating,USA,Rochester,1.0,1989-01-01,2008-03-25,2008-03-25,600000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.304686600863562,0.6931471805599453,0.0,13.304686600863562,0.0,0.0,1
Chargeback,|Finance|Software|, Finance ,3325510.0,operating,USA,Sandy,4.0,2007-01-01,2011-03-23,2014-03-18,2676623.0,0.0,0.0,0,648887.0,0.19512405615980707,0.8048759438401929,0.0,0.0,15.01713390447441,1.6094379124341003,13.383015407604239,14.800066856903628,0.0,0.0,0
ChargeBee,|Billing|Enterprise Software|, Billing ,1170000.0,operating,USA,Walnut,2.0,2011-01-01,2012-10-01,2014-01-13,800000.0,0.0,0.0,1,370000.0,0.3162393162393162,0.6837606837606838,0.0,0.0,13.972515161474428,1.0986122886681098,12.821260987319457,13.592368256649284,0.0,0.0,0
CHARGED.fm,|Ticketing|Advertising|E-Commerce|, Ticketing ,1000000.0,operating,USA,Brooklyn,1.0,2008-01-01,2012-10-02,2012-10-02,0.0,0.0,0.0,0,1000000.0,1.0,0.0,0.0,0.0,13.815511557963774,0.6931471805599453,13.815511557963774,0.0,0.0,0.0,2
Chargemaster,|Automotive|Infrastructure|Electric Vehicles|, Electric Vehicles ,5133089.0,operating,GBR,Luton,2.0,,2013-07-28,2014-07-14,5133089.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.451218374994808,1.0986122886681098,0.0,15.451218374994808,0.0,0.0,1
ChargePoint Technology,|Biotechnology|, Biotechnology ,2462283.0,operating,GBR,Liverpool,1.0,2009-01-01,2013-10-30,2013-10-30,0.0,0.0,0.0,0,2462283.0,1.0,0.0,0.0,0.0,14.71659993244509,0.6931471805599453,14.71659993244509,0.0,0.0,0.0,2
Charitas,|Charity|Mobile|Messaging|SMS|Nonprofits|, Nonprofits ,3000.0,closed,,,1.0,2009-06-01,2009-07-01,2009-07-01,0.0,0.0,0.0,0,3000.0,1.0,0.0,0.0,0.0,8.006700845440367,0.6931471805599453,8.006700845440367,0.0,0.0,0.0,2
Charity Engine,|Big Data|Bitcoin|Cloud Computing|Internet|World Domination|, Bitcoin ,325998.0,operating,GBR,Manchester,1.0,2008-10-15,2011-07-29,2011-07-29,0.0,0.0,0.0,0,325998.0,1.0,0.0,0.0,0.0,12.694649592859477,0.6931471805599453,12.694649592859477,0.0,0.0,0.0,2
charity: water,|Charity|Nonprofits|, Charity ,1700000.0,operating,USA,New York,1.0,2006-01-01,2013-05-13,2013-05-13,0.0,0.0,0.0,0,1700000.0,1.0,0.0,0.0,0.0,14.346139397261565,0.6931471805599453,14.346139397261565,0.0,0.0,0.0,2
Charitybuzz,|E-Commerce|, E-Commerce ,3000000.0,operating,USA,New York,1.0,2005-04-01,2012-10-10,2012-10-10,0.0,0.0,0.0,0,3000000.0,1.0,0.0,0.0,0.0,14.914123179965662,0.6931471805599453,14.914123179965662,0.0,0.0,0.0,2
CharityStars,|Nonprofits|, Nonprofits ,503176.0,operating,ITA,Milan,2.0,2013-01-01,2013-12-03,2014-06-01,0.0,0.0,0.0,0,503176.0,1.0,0.0,0.0,0.0,13.128697275851572,1.0986122886681098,13.128697275851572,0.0,0.0,0.0,0
Charles River Laboratories International,|Biotechnology|, Biotechnology ,34000000.0,operating,USA,Wilmington,1.0,1947-01-01,2011-09-29,2011-09-29,0.0,0.0,0.0,0,34000000.0,1.0,0.0,0.0,0.0,17.341871111992198,0.6931471805599453,17.341871111992198,0.0,0.0,0.0,2
Charleston Laboratories,|Biotechnology|, Biotechnology ,7415026.0,operating,USA,Charleston,1.0,2007-01-01,2012-10-02,2012-10-02,7415026.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.81901917481524,0.6931471805599453,0.0,15.81901917481524,0.0,0.0,1
Charlie App,|Business Intelligence|Sales Automation|Software|, Sales Automation ,1750000.0,operating,USA,Chicago,2.0,2012-04-01,2012-12-05,2014-10-23,0.0,0.0,0.0,0,1750000.0,1.0,0.0,0.0,0.0,14.375126917328105,1.0986122886681098,14.375126917328105,0.0,0.0,0.0,0
Charm City Food Tours,|Events|Hospitality|, Hospitality ,150000.0,operating,USA,Baltimore,1.0,2010-04-09,2010-09-06,2010-09-06,0.0,0.0,0.0,0,150000.0,1.0,0.0,0.0,0.0,11.918397239722838,0.6931471805599453,11.918397239722838,0.0,0.0,0.0,2
Charmcastle Entertainment Ltd.,|Mobile Games|Games|, Mobile Games ,25000.0,operating,FIN,Helsinki,3.0,2014-03-05,2013-09-22,2014-09-22,0.0,0.0,0.0,0,25000.0,1.0,0.0,0.0,0.0,10.12667110305036,1.3862943611198906,10.12667110305036,0.0,0.0,0.0,0
ChartITright,|Biotechnology|, Biotechnology ,600000.0,operating,USA,Beaver Creek,1.0,2010-01-01,2010-09-07,2010-09-07,600000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.304686600863562,0.6931471805599453,0.0,13.304686600863562,0.0,0.0,1
ChartsNow (now MusicQubed),|Graphics|Apps|Music|Mobile|, Mobile ,931420.0,operating,GBR,London,1.0,2009-01-01,2011-01-01,2011-01-01,0.0,0.0,0.0,0,931420.0,1.0,0.0,0.0,0.0,13.744466655980128,0.6931471805599453,13.744466655980128,0.0,0.0,0.0,2
ChartSpan Medical Technologies,|Health Care|Doctors|Mobile Health|Software|, Health Care ,1250000.0,operating,USA,Greenville,2.0,2012-03-15,2013-09-05,2014-09-17,0.0,0.0,0.0,0,1250000.0,1.0,0.0,0.0,0.0,14.038654909278163,1.0986122886681098,14.038654909278163,0.0,0.0,0.0,0
ChaseFuture,|Internet|Education|, Internet ,400000.0,operating,CHN,Shanghai,1.0,2012-09-05,2014-04-25,2014-04-25,0.0,0.0,0.0,0,400000.0,1.0,0.0,0.0,0.0,12.899222326086994,0.6931471805599453,12.899222326086994,0.0,0.0,0.0,2
Chasing Savings,|News|Search Marketing|Coupons|Advertising|, Coupons ,500000.0,closed,USA,Alpharetta,1.0,2009-07-01,2009-07-01,2009-07-01,0.0,0.0,0.0,0,500000.0,1.0,0.0,0.0,0.0,13.122365377402328,0.6931471805599453,13.122365377402328,0.0,0.0,0.0,2
Chasm.io (formerly Wahooly),|Social Media Marketing|Startups|Advertising|Social Media|, Advertising ,500000.0,operating,USA,Austin,2.0,2012-02-01,2012-05-02,2013-05-01,500000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.122365377402328,1.0986122886681098,0.0,13.122365377402328,0.0,0.0,1
Chat Sports,|Messaging|Twitter Applications|Social Network Media|Sports|News|, Messaging ,2500000.0,operating,USA,San Francisco,4.0,2011-10-01,2012-04-01,2013-05-31,0.0,0.0,0.0,0,2500000.0,1.0,0.0,0.0,0.0,14.731801689838349,1.6094379124341003,14.731801689838349,0.0,0.0,0.0,0
Chat& (ChatAnd),|Collaboration|Video Chat|Chat|Curated Web|, Curated Web ,1115000.0,operating,USA,New York,2.0,,2011-09-20,2014-03-30,265000.0,0.0,0.0,0,850000.0,0.7623318385650224,0.23766816143497757,0.0,0.0,13.924365859736941,1.0986122886681098,13.652992804936396,12.487488878546145,0.0,0.0,0
Chatalog,|Retail|Social Bookmarking|Social Commerce|E-Commerce|Social Media|, E-Commerce ,125000.0,operating,USA,Columbus,1.0,,2012-09-20,2012-09-20,0.0,0.0,0.0,0,125000.0,1.0,0.0,0.0,0.0,11.736077016252437,0.6931471805599453,11.736077016252437,0.0,0.0,0.0,2
Chatham Therapeutics,|Life Sciences|Medical|Biotechnology|, Biotechnology ,201000.0,acquired,USA,Chapel Hill,1.0,2010-01-01,2011-11-10,2011-11-10,0.0,0.0,0.0,0,201000.0,1.0,0.0,0.0,0.0,12.211065162153215,0.6931471805599453,12.211065162153215,0.0,0.0,0.0,2
ChatLingual,|Software|, Software ,19299.0,operating,DEU,Berlin,1.0,2013-04-01,2013-08-05,2013-08-05,0.0,0.0,0.0,0,19299.0,1.0,0.0,0.0,0.0,9.867860374892977,0.6931471805599453,9.867860374892977,0.0,0.0,0.0,2
ChatStat,|Messaging|, Messaging ,500000.0,operating,,,1.0,2006-01-01,2009-01-30,2009-01-30,0.0,0.0,0.0,0,500000.0,1.0,0.0,0.0,0.0,13.122365377402328,0.6931471805599453,13.122365377402328,0.0,0.0,0.0,2
ChatterBlock,|Events|Kids|Parenting|Internet|Social Media|, Social Media ,500000.0,operating,CAN,Victoria,1.0,2011-01-11,2011-09-06,2011-09-06,0.0,0.0,0.0,0,500000.0,1.0,0.0,0.0,0.0,13.122365377402328,0.6931471805599453,13.122365377402328,0.0,0.0,0.0,2
Chatterbox Labs,|Neuroscience|Natural Language Processing|Machine Learning|Analytics|, Machine Learning ,104978.0,operating,GBR,London,1.0,,2012-10-01,2012-10-01,0.0,0.0,0.0,0,104978.0,1.0,0.0,0.0,0.0,11.561515609136993,0.6931471805599453,11.561515609136993,0.0,0.0,0.0,2
Chatterfly,|Apps|iOS|Android|Mobile|, Mobile ,1000000.0,,USA,San Mateo,1.0,2010-06-01,2011-02-01,2011-02-01,0.0,0.0,0.0,0,1000000.0,1.0,0.0,0.0,0.0,13.815511557963774,0.6931471805599453,13.815511557963774,0.0,0.0,0.0,2
Chattering Pixels,|Games|, Games ,109000.0,operating,,,1.0,,2005-08-15,2005-08-15,109000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,11.599112335481124,0.6931471805599453,0.0,11.599112335481124,0.0,0.0,1
Chatty,|Education|Banking|Enterprise Software|, Banking ,100000.0,operating,,,1.0,,2013-12-10,2013-12-10,0.0,0.0,0.0,0,100000.0,1.0,0.0,0.0,0.0,11.51293546492023,0.6931471805599453,11.51293546492023,0.0,0.0,0.0,2
Chatwala,|Software|, Software ,625000.0,operating,USA,New York,1.0,2014-01-01,2014-03-19,2014-03-19,0.0,0.0,0.0,0,625000.0,1.0,0.0,0.0,0.0,13.345508528717259,0.6931471805599453,13.345508528717259,0.0,0.0,0.0,2
Chayamuni,|Games|, Games ,40000.0,operating,POL,Kraków,1.0,2011-11-01,2012-02-10,2012-02-10,0.0,0.0,0.0,0,40000.0,1.0,0.0,0.0,0.0,10.596659732783579,0.6931471805599453,10.596659732783579,0.0,0.0,0.0,2
CheapFlightsFinder,|Travel|, Travel ,30000.0,operating,GBR,London,1.0,2008-08-05,2008-05-20,2008-05-20,0.0,0.0,0.0,0,30000.0,1.0,0.0,0.0,0.0,10.308985993422082,0.6931471805599453,10.308985993422082,0.0,0.0,0.0,2
